Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Levyella	Levyella_massiliensis	SGB5300
Bacteria	Firmicutes	CFGB1380	OFGB1380	FGB1380	GGB3363	GGB3363_SGB4448	SGB4448
Bacteria	Firmicutes	CFGB3057	OFGB3057	FGB3057	GGB9719	GGB9719_SGB15272	SGB15272
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_incertae_sedis	Candidatus_Cibionibacter	Candidatus_Cibionibacter_quicibialis	SGB15286
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes_hadrus	SGB4540
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacteriaceae_unclassified	Eubacteriaceae_bacterium_CHKCI004	SGB4682
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Intestinimonas	Intestinimonas_massiliensis_ex_Afouda_et_al_2020	SGB15127
Bacteria	Firmicutes	CFGB3012	OFGB3012	FGB3012	GGB9480	GGB9480_SGB14874	SGB14874
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillospiraceae_unclassified	Clostridium_leptum	SGB14853
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Eisenbergiella	Eisenbergiella_massiliensis	SGB4987
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridiaceae_unclassified	Clostridiaceae_bacterium	SGB77440
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII_Incertae_Sedis	Zhenpiania	Zhenpiania_hominis	SGB14854
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_saudiense	SGB6178
Bacteria	Firmicutes	CFGB3038	OFGB3038	FGB3038	GGB9531	GGB9531_SGB14932	SGB14932
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Thomasclavelia	Thomasclavelia_spiroformis	SGB6747
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3449	GGB3449_SGB4601	SGB4601
Bacteria	Firmicutes	Clostridia	Eubacteriales	Acutalibacteraceae	Anaeromassilibacillus	Anaeromassilibacillus_senegalensis	SGB14894
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus_gauvreauii	SGB29375
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Holdemania	Holdemania_filiformis	SGB4046
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus_bicirculans_ex_Wegman_et_al_2014	SGB4262
Bacteria	Firmicutes	CFGB9491	OFGB9491	FGB9491	GGB45603	GGB45603_SGB63315	SGB63315
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB42689	GGB42689_SGB59892	SGB59892
Bacteria	Firmicutes	CFGB84486	OFGB84486	FGB84486	GGB3653	GGB3653_SGB4964	SGB4964
Bacteria	Firmicutes	Clostridia	Eubacteriales	Acutalibacteraceae	Hydrogeniiclostridium	Hydrogeniiclostridium_mannosilyticum	SGB14890
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Massilimicrobiota	Massilimicrobiota_timonensis	SGB6768
Bacteria	Firmicutes	Tissierellia	Tissierellia_unclassified	Tissierellia_unclassified	Ezakiella	Ezakiella_coagulans	SGB6728
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	GGB9580	GGB9580_SGB14998	SGB14998
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Wansuia	Wansuia_hejianensis	SGB25431
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Pusillibacter	Pusillibacter_faecalis	SGB15124
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Lactonifactor	Lactonifactor_longoviformis	SGB48013
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII_Incertae_Sedis	Eubacteriales_Family_XIII_Incertae_Sedis_unclassified	Eubacteriales_Family_XIII_Incertae_Sedis_unclassified_SGB3978	SGB3978
Bacteria	Firmicutes	CFGB1126	OFGB1126	FGB1126	GGB2848	GGB2848_SGB3813	SGB3813
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillospiraceae_unclassified	Clostridium_leptum	SGB7259
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	Porphyromonas_vaginalis	SGB1980
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Anaerofustis	Anaerofustis_stercorihominis	SGB49059
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Velocimicrobium	Velocimicrobium_porci	SGB82504
Bacteria	Firmicutes	CFGB95121	OFGB95121	FGB95121	GGB42663	GGB42663_SGB59864	SGB59864
Bacteria	Campylobacterota	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter_SGB123271	SGB123271_group
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Anaerovoracaceae	Alterileibacterium	Alterileibacterium_massiliense	SGB3980
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Bittarella_ex_Durand_et_al_2017	Bittarella_massiliensis_ex_Durand_et_al_2017	SGB7263
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Hoylesella	Hoylesella_buccalis	SGB1517
Bacteria	Firmicutes	CFGB93863	OFGB93863	FGB93863	GGB58233	GGB58233_SGB208497	SGB208497
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII_Incertae_Sedis	Eubacteriales_Family_XIII_Incertae_Sedis_unclassified	Clostridiales_bacterium_S5_A14a	SGB3977
Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified	GGB55957	GGB55957_SGB77276	SGB77276
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Eisenbergiella	Eisenbergiella_sp_OF01_20	SGB4989
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia_faecis	SGB4925
Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces_graevenitzii	SGB17130_group
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelotrichaceae_unclassified	Clostridium_innocuum	SGB4038
Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenobaculum	Selenobaculum_gibii	SGB6961
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Hominilimicola	Hominilimicola_fabiformis	SGB4269
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Peptostreptococcaceae	Paraclostridium	Paraclostridium_sordellii	SGB6146
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Massilimicrobiota	Massilimicrobiota_timonensis	SGB6767
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes_caccae	SGB4529
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	GGB73496	GGB73496_SGB5832	SGB5832
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	GGB128043	GGB128043_SGB158949	SGB158949
Bacteria	Firmicutes	CFGB84092	OFGB84092	FGB84092	GGB74802	GGB74802_SGB47402	SGB47402
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Aedoeadaptatus	Aedoeadaptatus_coli	SGB29485
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII_Incertae_Sedis	Eubacteriales_Family_XIII_Incertae_Sedis_unclassified	Eubacteriales_Family_XIII_Incertae_Sedis_unclassified_SGB3979	SGB3979
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus_koenoeneniae	SGB6713
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB48077	GGB48077_SGB66073	SGB66073
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_paraputrificum	SGB6187
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	GGB1456	GGB1456_SGB2019	SGB2019
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Hallella	Hallella_bergensis	SGB1505
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Aedoeadaptatus	Aedoeadaptatus_urinae	SGB6736
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Drancourtella	Drancourtella_SGB106018	SGB106018
Bacteria	Firmicutes	CFGB93863	OFGB93863	FGB93863	GGB58233	GGB58233_SGB79883	SGB79883
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium_AM73_11pH9A	SGB4573
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_aerofaciens	SGB14535_group
Bacteria	Firmicutes	Bacillota_unclassified	Bacillota_unclassified	Bacillota_unclassified	Bacillota_unclassified	Bacillota_bacterium	SGB4791
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_massiliensis_ex_Durand_et_al_2017	SGB4826
Bacteria	Firmicutes	CFGB1765	OFGB1765	FGB1765	GGB140897	GGB140897_SGB6321	SGB6321
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3602	GGB3602_SGB4865	SGB4865
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Parablautia	Parablautia_sp_Marseille_Q6255	SGB105952
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum_soehngenii	SGB4537
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter_glycyrrhizinilyticus	SGB4606
Bacteria	Firmicutes	CFGB3054	OFGB3054	FGB3054	GGB9715	GGB9715_SGB15265	SGB15265
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Evtepia	Evtepia_gabavorous	SGB15120
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Adlercreutzia_equolifaciens	SGB14797
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium_EP_SM_12S_S03	SGB4551
Bacteria	Firmicutes	CFGB1380	OFGB1380	FGB1380	GGB3365	GGB3365_SGB4451	SGB4451
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	GGB51959	GGB51959_SGB72479	SGB72479
Bacteria	Firmicutes	CFGB95106	OFGB95106	FGB95106	GGB3493	GGB3493_SGB4668	SGB4668
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB41473	GGB41473_SGB58537	SGB58537
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_hydrogenotrophica	SGB4677
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	GGB3550	GGB3550_SGB4746	SGB4746
Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae	Gemella	Gemella_haemolysans	SGB7292_group
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_faecis	SGB4820
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea_formicigenerans	SGB4575
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Neglectibacter	Neglectibacter_timonensis	SGB14851
Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_pseudocatenulatum	SGB17237
Bacteria	Firmicutes	Clostridia	Monoglobales	Monoglobaceae	Monoglobus	Monoglobus_pectinilyticus	SGB4166
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Anaerovoracaceae	GGB51139	GGB51139_SGB71360	SGB71360
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	GGB9365	GGB9365_SGB14341	SGB14341
Bacteria	Firmicutes	CFGB1765	OFGB1765	FGB1765	GGB4592	GGB4592_SGB106571	SGB106571
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3602	GGB3602_SGB66069	SGB66069
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridiaceae_unclassified	Clostridiaceae_bacterium	SGB4629
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridiaceae_unclassified	Clostridiaceae_bacterium_Marseille_Q3526	SGB4703
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	Agathobaculum	Agathobaculum_butyriciproducens	SGB14993
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII_Incertae_Sedis	GGB2980	GGB2980_SGB3962	SGB3962
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII_Incertae_Sedis	Lentihominibacter	Lentihominibacter_faecis	SGB3957
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridiaceae_unclassified	Clostridiaceae_bacterium	SGB4721
Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Peptidiphaga	Peptidiphaga_SGB15895	SGB15895
Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified	Clostridia_unclassified	Clostridia_bacterium_UC5_1_1E11	SGB14895
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9609	GGB9609_SGB53446	SGB53446
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerobutyricum	Anaerobutyricum_hallii	SGB4532
Bacteria	Firmicutes	Clostridia	Eubacteriales	Acutalibacteraceae	GGB38744	GGB38744_SGB14842	SGB14842
Bacteria	Firmicutes	CFGB3034	OFGB3034	FGB3034	GGB45614	GGB45614_SGB63327	SGB63327
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Frisingicoccus	Frisingicoccus_SGB4674	SGB4674
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Lancefieldella	Lancefieldella_rimae	SGB985
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB79342	GGB79342_SGB106059	SGB106059
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia_inulinivorans	SGB4940
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3680	GGB3680_SGB4995	SGB4995
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Massiliimalia	Massiliimalia_timonensis	SGB7253
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter_massiliensis	SGB4595
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Gordonibacter	Gordonibacter_urolithinfaciens	SGB14808
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Anaerofustis	Anaerofustis_stercorihominis	SGB4116
Bacteria	Firmicutes	CFGB9491	OFGB9491	FGB9491	GGB9491	GGB9491_SGB14888	SGB14888
Bacteria	Firmicutes	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum	Anaerotignum_lactatifermentans	SGB5193
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3511	GGB3511_SGB4688	SGB4688
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB74505	GGB74505_SGB47518	SGB47518
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_stercoris	SGB14740
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified_SGB4574	SGB4574
Bacteria	Firmicutes	Bacillota_unclassified	Bacillota_unclassified	Bacillota_unclassified	GGB9512	GGB9512_SGB14909	SGB14909
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium_AF02_47	SGB4687
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	Clostridium_hylemonae	SGB4632
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena_contorta	SGB4614
Bacteria	Firmicutes	CFGB79291	OFGB79291	FGB79291	GGB9522	GGB9522_SGB14921	SGB14921
Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_propinquum	SGB17012
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Harryflintia	Harryflintia_acetispora	SGB14838
Bacteria	Firmicutes	CFGB9491	OFGB9491	FGB9491	GGB75072	GGB75072_SGB105696	SGB105696
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_gasicomitatum	SGB7127
Bacteria	Firmicutes	Clostridia	Clostridia_unclassified	Clostridia_unclassified	GGB79395	GGB79395_SGB105947	SGB105947
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_AM22_11AC	SGB4749
Bacteria	Firmicutes	CFGB77202	OFGB77202	FGB77202	GGB34900	GGB34900_SGB14891	SGB14891
Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium_faecium	SGB5792
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_fessum	SGB4705
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Intestinimonas	Intestinimonas_sp_MSJ_38	SGB14974
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Anaerofilum	Anaerofilum_hominis	SGB79822
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium_oral_taxon_096	SGB4479
Bacteria	Firmicutes	Clostridia	Lachnospirales	Anaerotignaceae	GGB3819	GGB3819_SGB5184	SGB5184
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillospiraceae_unclassified	Eubacterium_siraeum	SGB4198
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_finegoldii	SGB2301
Bacteria	Firmicutes	CFGB3023	OFGB3023	FGB3023	GGB9502	GGB9502_SGB14899	SGB14899
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster_lavalensis	SGB4725
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_sp_XA_2221	SGB59878
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster_hominis_ex_Hitch_et_al_2024	SGB4763
Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces_timonensis	SGB33750
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_caccae	SGB1877
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides_merdae	SGB1949
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum_longum	SGB5265
Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Peptidiphaga	Peptidiphaga_gingivicola	SGB15894
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Hungatella	Hungatella_hathewayi	SGB4741
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_cellulosilyticus	SGB1844
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Massiliimalia	Massiliimalia_massiliensis	SGB29347
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_obeum	SGB4811
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	GGB9574	GGB9574_SGB14987	SGB14987
Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces_gerencseriae	SGB15874
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_indistinctus	SGB2325
Bacteria	Firmicutes	CFGB3047	OFGB3047	FGB3047	GGB52130	GGB52130_SGB72868	SGB72868
Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Scardovia	Scardovia_inopinata	SGB15493
Bacteria	Firmicutes	CFGB1292	OFGB1292	FGB1292	GGB3109	GGB3109_SGB4119	SGB4119
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9667	GGB9667_SGB15164	SGB15164
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Qiania	Qiania_dongpingensis	SGB82502
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_onderdonkii	SGB2303
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Diplocloster	Diplocloster_agilis	SGB7256
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Fumia	Fumia_xinanensis	SGB25547
Bacteria	Firmicutes	Bacillota_unclassified	Bacillota_unclassified	Bacillota_unclassified	Bacillota_unclassified	Bacillota_unclassified_SGB47659	SGB47659
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Hominenteromicrobium	Hominenteromicrobium_mulieris	SGB14861
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_intestinalis	SGB14741
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified_SGB4861	SGB4861
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Faecalibacillus	Faecalibacillus_intestinalis	SGB6754
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Senegalimassilia	Senegalimassilia_anaerobia	SGB14824_group
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides_goldsteinii	SGB1941
Bacteria	Firmicutes	CFGB79330	OFGB79330	FGB79330	GGB3004	GGB3004_SGB3995	SGB3995
Bacteria	Firmicutes	Clostridia	Lachnospirales	Anaerotignaceae	Anaerotignum	Anaerotignum_SGB5191	SGB5191
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_putredinis	SGB2318
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Slackia	Slackia_piriformis	SGB14779
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_ovatus	SGB1871
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Gordonibacter	Gordonibacter_pamelaeae	SGB14807
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_xylanisolvens	SGB1867
Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Varibaculum	Varibaculum_timonense	SGB15478
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	Collinsella_phocaeensis	SGB14745
Bacteria	Thermodesulfobacteriota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Desulfovibrio_piger	SGB15467
Bacteria	Pseudomonadota	CFGB2404	OFGB2404	FGB2404	GGB6612	GGB6612_SGB9346	SGB9346
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Amedibacterium	Amedibacterium_intestinale	SGB4042
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus_phoceensis	SGB4588
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_ihumii	SGB2328
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_shahii	SGB2295
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Dielma	Dielma_fastidiosa	SGB4031
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	GGB45432	GGB45432_SGB63101	SGB63101
Bacteria	Firmicutes	CFGB1765	OFGB1765	FGB1765	GGB4566	GGB4566_SGB6305	SGB6305
Bacteria	Firmicutes	CFGB3057	OFGB3057	FGB3057	GGB9719	GGB9719_SGB15273	SGB15273
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	GGB20071	GGB20071_SGB29339	SGB29339
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium_prausnitzii	SGB15318
